2009.05.29,06:45,1.07992,1.08004,1.07892,1.07904,306
2009.05.29,06:50,1.07902,1.07970,1.07902,1.07951,206
2009.05.29,06:55,1.07955,1.07976,1.07910,1.07969,197
2009.05.29,07:00,1.07969,1.08037,1.07889,1.07976,255
2009.05.29,07:05,1.07972,1.07986,1.07925,1.07944,191
2009.05.29,07:10,1.07949,1.07971,1.07937,1.07959,177
2009.05.29,07:15,1.07961,1.07961,1.07910,1.07936,199
2009.05.29,07:20,1.07940,1.07997,1.07935,1.07975,198
2009.05.29,07:25,1.07978,1.08034,1.07965,1.08005,208
2009.05.29,07:30,1.08007,1.08160,1.08001,1.08104,186
2009.05.29,07:35,1.08101,1.08101,1.08026,1.08054,266
2009.05.29,07:40,1.08056,1.08117,1.08052,1.08084,234
2009.05.29,07:45,1.08084,1.08108,1.08014,1.08032,306
2009.05.29,07:50,1.08031,1.08059,1.07985,1.08050,317
2009.05.29,07:55,1.08046,1.08046,1.07974,1.08014,276
2009.05.29,08:00,1.08014,1.08157,1.08005,1.08087,337
2009.05.29,08:05,1.08086,1.08090,1.08012,1.08022,256
2009.05.29,08:10,1.08022,1.08075,1.07982,1.08043,274
2009.05.29,08:15,1.08037,1.08121,1.07994,1.08109,306
2009.05.29,08:20,1.08114,1.08138,1.07974,1.07980,314
2009.05.29,08:25,1.07981,1.08040,1.07954,1.07974,269
2009.05.29,08:30,1.07976,1.08044,1.07929,1.07942,285
2009.05.29,08:35,1.07947,1.07990,1.07910,1.07974,301
2009.05.29,08:40,1.07975,1.08056,1.07966,1.08040,264
2009.05.29,08:45,1.08043,1.08066,1.07982,1.07994,197
2009.05.29,08:50,1.07988,1.08138,1.07974,1.08120,262
2009.05.29,08:55,1.08117,1.08168,1.08066,1.08150,322
2009.05.29,09:00,1.08151,1.08210,1.08130,1.08196,272
2009.05.29,09:05,1.08196,1.08202,1.08091,1.08121,232
2009.05.29,09:10,1.08125,1.08138,1.08076,1.08104,286
2009.05.29,09:15,1.08108,1.08118,1.08046,1.08072,235
2009.05.29,09:20,1.08067,1.08083,1.08041,1.08060,166
2009.05.29,09:25,1.08057,1.08133,1.08053,1.08076,225
2009.05.29,09:30,1.08082,1.08112,1.08048,1.08065,208
2009.05.29,09:35,1.08067,1.08103,1.08052,1.08059,242
2009.05.29,09:40,1.08059,1.08105,1.08054,1.08105,189
2009.05.29,09:45,1.08105,1.08141,1.08084,1.08133,209
2009.05.29,09:50,1.08138,1.08218,1.08106,1.08140,281
2009.05.29,09:55,1.08137,1.08142,1.08006,1.08007,306
2009.05.29,10:00,1.08007,1.08068,1.07986,1.08004,349
2009.05.29,10:05,1.08004,1.08012,1.07870,1.07903,356
2009.05.29,10:10,1.07891,1.07943,1.07870,1.07921,302
2009.05.29,10:15,1.07921,1.07957,1.07886,1.07922,280
2009.05.29,10:20,1.07909,1.07957,1.07815,1.07820,268
2009.05.29,10:25,1.07831,1.07899,1.07806,1.07856,377
2009.05.29,10:30,1.07858,1.07910,1.07806,1.07806,227
2009.05.29,10:35,1.07806,1.07806,1.07593,1.07614,398
2009.05.29,10:40,1.07612,1.07630,1.07377,1.07404,334
2009.05.29,10:45,1.07397,1.07498,1.07397,1.07473,236
2009.05.29,10:50,1.07464,1.07506,1.07451,1.07506,189
2009.05.29,10:55,1.07504,1.07558,1.07466,1.07519,239
2009.05.29,11:00,1.07518,1.07563,1.07486,1.07553,243
2009.05.29,11:05,1.07541,1.07558,1.07421,1.07435,249
2009.05.29,11:10,1.07436,1.07504,1.07436,1.07458,168
2009.05.29,11:15,1.07457,1.07512,1.07452,1.07486,179
2009.05.29,11:20,1.07486,1.07554,1.07414,1.07532,272
2009.05.29,11:25,1.07533,1.07533,1.07425,1.07430,271
2009.05.29,11:30,1.07429,1.07429,1.07199,1.07288,354
2009.05.29,11:35,1.07292,1.07308,1.07136,1.07170,270
2009.05.29,11:40,1.07170,1.07214,1.07156,1.07204,316
2009.05.29,11:45,1.07205,1.07257,1.07174,1.07255,218
2009.05.29,11:50,1.07256,1.07303,1.07255,1.07266,156
2009.05.29,11:55,1.07265,1.07320,1.07259,1.07320,177
2009.05.29,12:00,1.07314,1.07314,1.07114,1.07144,325
2009.05.29,12:05,1.07143,1.07146,1.07087,1.07114,286
2009.05.29,12:10,1.07117,1.07216,1.07115,1.07136,346
2009.05.29,12:15,1.07134,1.07153,1.07091,1.07138,296
2009.05.29,12:20,1.07138,1.07181,1.07069,1.07108,304
2009.05.29,12:25,1.07106,1.07155,1.07084,1.07114,250
2009.05.29,12:30,1.07114,1.07199,1.07102,1.07199,275
2009.05.29,12:35,1.07191,1.07211,1.07172,1.07189,277
2009.05.29,12:40,1.07190,1.07269,1.07107,1.07268,374
2009.05.29,12:45,1.07265,1.07302,1.07212,1.07243,350
2009.05.29,12:50,1.07234,1.07338,1.07218,1.07253,300
2009.05.29,12:55,1.07244,1.07288,1.07200,1.07287,214
2009.05.29,13:00,1.07287,1.07354,1.07248,1.07345,275
2009.05.29,13:05,1.07344,1.07370,1.07310,1.07359,285
2009.05.29,13:10,1.07359,1.07370,1.07240,1.07294,283
2009.05.29,13:15,1.07294,1.07298,1.07216,1.07272,309
2009.05.29,13:20,1.07267,1.07375,1.07260,1.07356,295
2009.05.29,13:25,1.07352,1.07388,1.07298,1.07298,239
2009.05.29,13:30,1.07298,1.07338,1.07171,1.07197,293
2009.05.29,13:35,1.07197,1.07279,1.07149,1.07248,361
2009.05.29,13:40,1.07248,1.07332,1.07241,1.07294,302
2009.05.29,13:45,1.07294,1.07295,1.07174,1.07194,225
2009.05.29,13:50,1.07192,1.07254,1.07180,1.07223,236
2009.05.29,13:55,1.07224,1.07239,1.07188,1.07200,251
2009.05.29,14:00,1.07198,1.07210,1.07080,1.07130,386
2009.05.29,14:05,1.07119,1.07134,1.07018,1.07069,287
2009.05.29,14:10,1.07065,1.07099,1.06990,1.06992,282
2009.05.29,14:15,1.06998,1.07138,1.06960,1.07125,370
2009.05.29,14:20,1.07128,1.07176,1.07081,1.07145,321
2009.05.29,14:25,1.07154,1.07247,1.07088,1.07235,358
2009.05.29,14:30,1.07234,1.07280,1.07212,1.07244,392
2009.05.29,14:35,1.07251,1.07267,1.07107,1.07141,379
2009.05.29,14:40,1.07142,1.07283,1.07136,1.07250,450
2009.05.29,14:45,1.07250,1.07431,1.07221,1.07374,327
2009.05.29,14:50,1.07375,1.07394,1.07317,1.07346,372
2009.05.29,14:55,1.07347,1.07373,1.07223,1.07223,378
2009.05.29,15:00,1.07224,1.07283,1.07106,1.07127,352
2009.05.29,15:05,1.07124,1.07124,1.07015,1.07037,361
2009.05.29,15:10,1.07038,1.07088,1.07012,1.07019,328
2009.05.29,15:15,1.07020,1.07020,1.06853,1.06888,378
2009.05.29,15:20,1.06884,1.06904,1.06763,1.06768,380
2009.05.29,15:25,1.06763,1.06803,1.06733,1.06783,358
2009.05.29,15:30,1.06781,1.06891,1.06766,1.06878,375
2009.05.29,15:35,1.06874,1.06881,1.06759,1.06800,381
2009.05.29,15:40,1.06806,1.06836,1.06788,1.06818,380
2009.05.29,15:45,1.06818,1.06921,1.06798,1.06815,355
2009.05.29,15:50,1.06813,1.06823,1.06693,1.06697,411
2009.05.29,15:55,1.06695,1.06735,1.06569,1.06630,416
2009.05.29,16:00,1.06637,1.06878,1.06620,1.06838,386
2009.05.29,16:05,1.06838,1.06868,1.06712,1.06794,330
2009.05.29,16:10,1.06797,1.06843,1.06756,1.06773,305
2009.05.29,16:15,1.06768,1.06926,1.06724,1.06914,274
2009.05.29,16:20,1.06912,1.06937,1.06847,1.06848,269
2009.05.29,16:25,1.06848,1.06879,1.06761,1.06796,389
2009.05.29,16:30,1.06792,1.06876,1.06790,1.06828,393
2009.05.29,16:35,1.06824,1.06887,1.06796,1.06803,366
2009.05.29,16:40,1.06808,1.06878,1.06789,1.06816,351
